ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,YEARS_EMPLOYED,CNT_CHILDREN_0,CNT_CHILDREN_1,CNT_CHILDREN_2,CNT_CHILDREN_3,CNT_CHILDREN_4,CNT_CHILDREN_5
391665018418,1,1,1,1705000.0,0,1,2,1,1,0,0,0,14,3.0,39.0,15.0,0,0,11,0,0,0
881565018419,0,0,1,330000.0,0,4,1,1,1,0,0,0,14,2.0,51.0,15.0,1,0,0,0,0,0
697825018420,0,0,1,330000.0,0,4,1,1,1,0,0,0,14,2.0,51.0,15.0,1,0,0,0,0,0
187075018421,0,0,1,330000.0,0,4,1,1,1,0,0,0,14,2.0,51.0,15.0,1,0,0,0,0,0
487265018422,0,0,1,495000.0,0,4,1,2,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
987925018423,0,0,1,495000.0,0,4,1,2,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
358695018424,0,0,1,495000.0,0,4,1,2,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
979695018425,0,0,1,495000.0,0,4,1,2,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
279445018426,0,0,1,495000.0,0,4,1,2,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
789825018428,1,0,1,330000.0,4,4,3,1,1,0,0,0,8,1.0,35.0,15.0,1,0,0,0,0,0
427515018429,1,0,1,330000.0,4,4,3,1,1,0,0,0,8,1.0,35.0,15.0,1,0,0,0,0,0
259355018430,1,1,1,275000.0,4,4,1,1,1,0,0,0,4,3.0,47.0,1.0,0,16,0,0,0,0
478525018431,1,1,1,275000.0,4,4,1,1,1,0,0,0,4,3.0,47.0,1.0,0,8,0,0,0,0
287555018432,1,1,1,275000.0,4,4,1,1,1,0,0,0,4,3.0,47.0,1.0,0,11,0,0,0,0
184775018433,1,1,1,275000.0,4,4,1,1,1,0,0,0,4,3.0,47.0,1.0,0,11,0,0,0,0
372695018439,0,0,1,495000.0,4,4,4,1,1,0,0,0,3,1.0,56.0,15.0,1,0,0,0,0,0
111745018440,0,0,1,495000.0,4,4,4,1,1,0,0,0,3,1.0,56.0,15.0,1,0,0,0,0,0
919125018442,0,0,1,495000.0,4,4,4,1,1,0,0,0,3,1.0,56.0,15.0,1,0,0,0,0,0
891575018443,0,0,1,484000.0,1,4,1,1,1,0,0,0,8,3.0,51.0,-0.0,0,8,0,0,0,0
513975018444,0,0,1,1650000.0,0,1,1,1,1,0,1,0,14,3.0,44.0,4.0,0,9,0,0,0,0
766325018445,0,0,1,1650000.0,0,1,1,1,1,0,1,0,14,3.0,44.0,4.0,0,7,0,0,0,0
952635018446,0,0,1,1650000.0,0,1,1,1,1,0,1,0,14,3.0,44.0,4.0,0,7,0,0,0,0
880935018447,0,0,1,1650000.0,0,1,1,1,1,0,1,0,14,3.0,44.0,4.0,0,15,0,0,0,0
655105018448,0,0,1,1650000.0,0,1,1,1,1,0,1,0,14,3.0,44.0,4.0,0,5,0,0,0,0
692225018450,0,0,1,1650000.0,0,1,1,1,1,0,1,0,14,3.0,44.0,4.0,0,7,0,0,0,0
516235018451,0,0,1,1650000.0,0,1,1,1,1,0,1,0,14,3.0,44.0,4.0,0,15,0,0,0,0
641885018452,0,0,1,1650000.0,0,1,1,1,1,0,1,0,14,3.0,44.0,4.0,0,16,0,0,0,0
448035018453,0,0,1,247500.0,1,4,4,1,1,0,1,0,8,1.0,61.0,-0.0,1,0,0,0,0,0
957795018455,0,0,1,247500.0,1,4,4,1,1,0,1,0,8,1.0,61.0,-0.0,1,0,0,0,0,0
815435018457,0,0,1,247500.0,1,4,4,1,1,0,1,0,8,1.0,61.0,-0.0,1,0,0,0,0,0
396395018458,0,0,1,247500.0,1,4,4,1,1,0,1,0,8,1.0,61.0,-0.0,1,0,0,0,0,0
127625018459,0,0,1,247500.0,1,4,4,1,1,0,1,0,8,1.0,61.0,-0.0,1,0,0,0,0,0
745745018460,0,0,1,247500.0,1,4,4,1,1,0,1,0,8,1.0,61.0,-0.0,1,0,0,0,0,0
337605018461,0,0,1,407000.0,4,4,1,1,1,0,1,0,8,3.0,56.0,22.0,0,6,0,0,0,0
145225018462,0,0,1,407000.0,4,4,1,1,1,0,1,0,8,3.0,56.0,22.0,0,9,0,0,0,0
504445018464,0,0,1,407000.0,4,4,1,1,1,0,1,0,8,3.0,56.0,22.0,0,13,0,0,0,0
767375018465,0,0,1,407000.0,4,4,1,1,1,0,1,0,8,3.0,56.0,22.0,0,12,0,0,0,0
232375018466,0,0,1,407000.0,4,4,1,1,1,0,1,0,8,3.0,56.0,22.0,0,10,0,0,0,0
574825018467,0,0,1,407000.0,4,4,1,1,1,0,1,0,8,3.0,56.0,22.0,0,13,0,0,0,0
995165018469,0,0,1,407000.0,4,4,1,1,1,0,1,0,8,3.0,56.0,22.0,0,3,0,0,0,0
234905018470,0,0,1,407000.0,4,4,1,1,1,0,1,0,8,3.0,56.0,22.0,0,9,0,0,0,0
482395018471,0,0,1,407000.0,4,4,1,1,1,0,1,0,8,3.0,56.0,22.0,0,11,0,0,0,0
433675018472,0,0,1,407000.0,4,4,1,1,1,0,1,0,8,3.0,56.0,22.0,0,7,0,0,0,0
484445018477,0,1,1,715000.0,4,1,1,1,1,0,0,0,3,2.0,53.0,13.0,1,0,0,0,0,0
714505018478,0,1,1,715000.0,4,1,1,1,1,0,0,0,3,2.0,53.0,13.0,1,0,0,0,0,0
271955018479,0,1,1,715000.0,4,1,1,1,1,0,0,0,3,2.0,53.0,13.0,1,0,0,0,0,0
410385018480,1,0,1,275000.0,0,4,1,1,1,0,1,0,8,3.0,50.0,1.0,0,5,0,0,0,0
574155018481,0,0,1,220000.0,1,3,1,1,1,0,1,0,8,2.0,62.0,-0.0,1,0,0,0,0,0
587745018482,0,0,1,220000.0,1,3,1,1,1,0,1,0,8,2.0,62.0,-0.0,1,0,0,0,0,0
186565018483,0,0,1,220000.0,1,3,1,1,1,0,1,0,8,2.0,62.0,-0.0,1,0,0,0,0,0
217735018484,0,0,1,220000.0,1,3,1,1,1,0,1,0,8,2.0,62.0,-0.0,1,0,0,0,0,0
585455018485,0,0,1,220000.0,1,3,1,1,1,0,1,0,8,2.0,62.0,-0.0,1,0,0,0,0,0
218865018486,0,0,1,220000.0,1,3,1,1,1,0,1,0,8,2.0,62.0,-0.0,1,0,0,0,0,0
685775018487,0,0,1,220000.0,1,3,1,1,1,0,1,0,8,2.0,62.0,-0.0,1,0,0,0,0,0
221375018488,0,0,1,220000.0,1,3,1,1,1,0,1,0,8,2.0,62.0,-0.0,1,0,0,0,0,0
478415018492,1,1,1,1650000.0,4,1,1,1,1,1,1,0,10,3.0,45.0,13.0,0,11,0,0,0,0
807475018493,1,1,1,1650000.0,4,1,1,1,1,1,1,0,10,3.0,45.0,13.0,0,7,0,0,0,0
203565018495,1,1,1,1650000.0,4,1,1,1,1,1,1,0,10,3.0,45.0,13.0,0,6,0,0,0,0
977465018496,0,0,0,132000.0,1,4,2,1,1,0,0,0,8,1.0,57.0,-0.0,1,0,0,0,0,0
365275018498,0,1,1,220000.0,4,4,1,1,1,1,1,0,2,2.0,52.0,3.0,1,0,0,0,0,0
823155018500,0,1,1,220000.0,4,4,1,1,1,1,1,0,2,2.0,52.0,3.0,1,0,0,0,0,0
782475018501,0,1,1,220000.0,4,4,1,1,1,1,1,0,2,2.0,52.0,3.0,1,0,0,0,0,0
478805018502,0,1,1,220000.0,4,4,1,1,1,1,1,0,2,2.0,52.0,3.0,1,0,0,0,0,0
969845018503,0,1,1,220000.0,4,4,1,1,1,1,1,0,2,2.0,52.0,3.0,1,0,0,0,0,0
222345018504,0,0,0,143000.0,1,4,1,1,1,0,0,0,8,2.0,58.0,-0.0,1,0,0,0,0,0
308125018505,0,0,0,143000.0,1,4,1,1,1,0,0,0,8,2.0,58.0,-0.0,1,0,0,0,0,0
259515018506,0,0,0,143000.0,1,4,1,1,1,0,0,0,8,2.0,58.0,-0.0,1,0,0,0,0,0
435015021187,0,0,0,440000.0,0,4,3,1,1,0,0,0,2,1.0,28.0,7.0,1,0,0,0,0,0
142455021188,0,0,0,440000.0,0,4,3,1,1,0,0,0,2,1.0,28.0,7.0,1,0,0,0,0,0
751305021189,0,0,0,440000.0,0,4,3,1,1,0,0,0,2,1.0,28.0,7.0,1,0,0,0,0,0
829745021190,0,0,0,440000.0,0,4,3,1,1,0,0,0,2,1.0,28.0,7.0,1,0,0,0,0,0
375135021191,1,1,1,275000.0,0,4,1,1,1,0,1,0,14,2.0,42.0,7.0,1,0,0,0,0,0
222065021192,0,0,0,550000.0,2,1,3,5,1,0,0,0,3,1.0,29.0,5.0,1,0,0,0,0,0
124265021193,0,0,0,550000.0,4,1,2,1,1,0,1,0,8,1.0,36.0,12.0,1,0,0,0,0,0
123805021194,0,0,0,550000.0,4,1,2,1,1,0,1,0,8,1.0,36.0,12.0,1,0,0,0,0,0
703805021195,0,0,0,550000.0,4,1,2,1,1,0,1,0,8,1.0,36.0,12.0,1,0,0,0,0,0
140425113230,0,0,0,550000.0,4,1,2,1,1,0,1,0,8,1.0,36.0,12.0,1,0,0,0,0,0
733065021196,0,1,1,1650000.0,0,4,0,1,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
889355021197,0,1,1,1650000.0,0,4,0,1,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
258395021201,0,1,1,1650000.0,0,4,0,1,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
743195021202,0,1,1,1650000.0,0,4,0,1,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
217025021203,0,1,1,1650000.0,0,4,0,1,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
318735021204,0,1,1,1650000.0,0,4,0,1,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
468655021205,0,1,1,1650000.0,0,4,0,1,1,0,0,0,8,2.0,52.0,3.0,1,0,0,0,0,0
902585021207,1,0,1,418000.0,1,1,0,1,1,0,0,0,10,2.0,52.0,-0.0,1,0,0,0,0,0
153385021208,1,1,1,550000.0,4,4,1,1,1,0,0,0,4,3.0,38.0,4.0,0,13,0,0,0,0
513635021209,1,1,1,550000.0,4,4,1,1,1,0,0,0,4,3.0,38.0,4.0,0,8,0,0,0,0
534865021210,1,1,1,550000.0,4,4,1,1,1,0,0,0,4,3.0,38.0,4.0,0,16,0,0,0,0
243355021211,1,1,1,550000.0,4,4,1,1,1,0,0,0,4,3.0,38.0,4.0,0,3,0,0,0,0
339515021212,1,1,1,550000.0,2,1,1,1,1,0,1,0,3,3.0,35.0,7.0,0,2,0,0,0,0
535695021213,1,1,1,550000.0,2,1,1,1,1,0,1,0,3,3.0,35.0,7.0,0,2,0,0,0,0
609185021214,1,1,1,550000.0,2,1,1,1,1,0,1,0,3,3.0,35.0,7.0,0,2,0,0,0,0
175155021217,1,1,1,550000.0,2,1,1,1,1,0,1,0,3,3.0,35.0,7.0,0,12,0,0,0,0
692235021218,1,1,1,550000.0,2,1,1,1,1,0,1,0,3,3.0,35.0,7.0,0,7,0,0,0,0
222495090155,1,1,1,550000.0,2,1,1,1,1,0,1,0,3,3.0,35.0,7.0,0,11,0,0,0,0
788785021219,1,1,0,759000.0,4,1,3,1,1,0,0,0,8,1.0,28.0,2.0,1,0,0,0,0,0
841545021220,1,1,0,759000.0,4,1,3,1,1,0,0,0,8,1.0,28.0,2.0,1,0,0,0,0,0
349485021221,1,1,0,759000.0,4,1,3,1,1,0,0,0,8,1.0,28.0,2.0,1,0,0,0,0,0
965665021222,1,1,0,759000.0,4,1,3,1,1,0,0,0,8,1.0,28.0,2.0,1,0,0,0,0,0
290735021223,1,1,0,759000.0,4,1,3,1,1,0,0,0,8,1.0,28.0,2.0,1,0,0,0,0,0
595205021224,1,1,0,759000.0,4,1,3,1,1,0,0,0,8,1.0,28.0,2.0,1,0,0,0,0,0
492295021225,1,1,0,759000.0,4,1,3,1,1,0,0,0,8,1.0,28.0,2.0,1,0,0,0,0,0
373045021226,1,1,0,759000.0,4,1,3,1,1,0,0,0,8,1.0,28.0,2.0,1,0,0,0,0,0
823135021227,1,1,0,759000.0,4,1,3,1,1,0,0,0,8,1.0,28.0,2.0,1,0,0,0,0,0
547035113048,1,1,0,759000.0,4,1,3,1,1,0,0,0,8,1.0,28.0,2.0,1,0,0,0,0,0
744815021228,0,0,1,275000.0,4,1,0,1,1,0,0,0,14,4.0,30.0,1.0,0,0,11,0,0,0
927785021229,0,0,1,275000.0,4,1,0,1,1,0,0,0,14,4.0,30.0,1.0,0,0,11,0,0,0
704145021231,0,0,1,550000.0,4,1,0,1,1,0,0,0,14,3.0,30.0,7.0,0,7,0,0,0,0
297515021232,0,0,1,550000.0,4,1,0,1,1,0,0,0,14,3.0,30.0,7.0,0,12,0,0,0,0
392215021234,0,0,1,165000.0,0,1,1,1,1,0,0,0,8,3.0,35.0,5.0,0,16,0,0,0,0
718515021235,0,0,1,165000.0,0,1,1,1,1,0,0,0,8,3.0,35.0,5.0,0,16,0,0,0,0
512255021236,0,0,1,165000.0,0,1,1,1,1,0,0,0,8,3.0,35.0,5.0,0,10,0,0,0,0
290545021237,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
494645021238,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
716015021239,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
696925021240,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
288375021241,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
424325021242,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
444075021243,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
564845021244,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
299585021247,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
944335021248,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
228585021255,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
369235021256,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
237095021257,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
423635021258,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
559945021259,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
206735021260,0,0,1,330000.0,1,1,1,1,1,0,0,0,3,2.0,63.0,-0.0,1,0,0,0,0,0
205345021250,0,0,1,385000.0,4,4,1,1,1,0,0,0,10,2.0,51.0,19.0,1,0,0,0,0,0
486755021251,0,0,1,385000.0,4,4,1,1,1,0,0,0,10,2.0,51.0,19.0,1,0,0,0,0,0
405565021253,0,0,1,385000.0,4,4,1,1,1,0,0,0,10,2.0,51.0,19.0,1,0,0,0,0,0
392025021254,0,0,1,385000.0,4,4,1,1,1,0,0,0,10,2.0,51.0,19.0,1,0,0,0,0,0
265875021261,0,0,1,385000.0,4,4,1,1,1,0,0,0,10,2.0,51.0,19.0,1,0,0,0,0,0
711695113049,0,0,1,385000.0,4,4,1,1,1,0,0,0,10,2.0,51.0,19.0,1,0,0,0,0,0
558405021263,0,0,0,330000.0,4,4,3,1,1,0,0,0,14,1.0,53.0,3.0,1,0,0,0,0,0
900695021264,0,0,0,330000.0,4,2,3,4,1,0,0,0,0,1.0,32.0,6.0,1,0,0,0,0,0
891225021265,0,0,0,330000.0,4,2,3,4,1,0,0,0,0,1.0,32.0,6.0,1,0,0,0,0,0
143635021266,0,1,1,660000.0,4,4,1,1,1,0,0,0,8,3.0,40.0,13.0,0,9,0,0,0,0
571615021267,0,1,1,660000.0,4,4,1,1,1,0,0,0,8,3.0,40.0,13.0,0,5,0,0,0,0
507895021270,0,1,1,660000.0,4,4,1,1,1,0,0,0,8,3.0,40.0,13.0,0,17,0,0,0,0
415935021271,0,1,1,660000.0,4,4,1,1,1,0,0,0,8,3.0,40.0,13.0,0,2,0,0,0,0
265875021272,0,1,1,660000.0,4,4,1,1,1,0,0,0,8,3.0,40.0,13.0,0,15,0,0,0,0
379255021273,1,1,1,269500.0,4,1,3,1,1,0,0,0,10,1.0,39.0,16.0,1,0,0,0,0,0
273365021274,1,1,1,269500.0,4,1,3,1,1,0,0,0,10,1.0,39.0,16.0,1,0,0,0,0,0
525185021276,1,1,1,269500.0,4,1,3,1,1,0,0,0,10,1.0,39.0,16.0,1,0,0,0,0,0
774475021277,1,1,1,269500.0,4,1,3,1,1,0,0,0,10,1.0,39.0,16.0,1,0,0,0,0,0
697485021278,1,1,1,269500.0,4,1,3,1,1,0,0,0,10,1.0,39.0,16.0,1,0,0,0,0,0
368685021279,1,1,1,269500.0,4,1,3,1,1,0,0,0,10,1.0,39.0,16.0,1,0,0,0,0,0
429385021280,1,1,1,269500.0,4,1,3,1,1,0,0,0,10,1.0,39.0,16.0,1,0,0,0,0,0
792715021281,1,1,1,269500.0,4,1,3,1,1,0,0,0,10,1.0,39.0,16.0,1,0,0,0,0,0
974955090156,1,1,1,269500.0,4,1,3,1,1,0,0,0,10,1.0,39.0,16.0,1,0,0,0,0,0
656955021283,0,0,1,385000.0,4,4,1,1,1,0,0,0,2,3.0,43.0,2.0,0,10,0,0,0,0
940085021284,0,0,1,330000.0,1,4,1,1,1,0,0,0,8,4.0,61.0,-0.0,0,0,11,0,0,0
161255021287,0,0,1,330000.0,1,4,1,1,1,0,0,0,8,4.0,61.0,-0.0,0,0,16,0,0,0
750815021288,0,0,1,330000.0,1,4,1,1,1,0,0,0,8,4.0,61.0,-0.0,0,0,0,0,0,0
721405021291,0,1,1,440000.0,0,1,1,1,1,0,0,1,3,3.0,33.0,1.0,0,15,0,0,0,0
194655021292,0,1,1,440000.0,0,1,1,1,1,0,0,1,3,3.0,33.0,1.0,0,13,0,0,0,0
701095021293,0,1,1,440000.0,0,1,1,1,1,0,0,1,3,3.0,33.0,1.0,0,2,0,0,0,0
806555021294,0,1,1,440000.0,0,1,1,1,1,0,0,1,3,3.0,33.0,1.0,0,13,0,0,0,0
498335021295,0,1,1,440000.0,0,1,1,1,1,0,0,1,3,3.0,33.0,1.0,0,16,0,0,0,0
459395021296,0,1,1,440000.0,0,1,1,1,1,0,0,1,3,3.0,33.0,1.0,0,16,0,0,0,0
693485021298,0,0,1,220000.0,4,1,3,1,1,0,0,1,3,1.0,42.0,4.0,1,0,0,0,0,0
813735021299,0,0,1,220000.0,4,1,3,1,1,0,0,1,3,1.0,42.0,4.0,1,0,0,0,0,0
386475021301,0,0,1,220000.0,4,1,3,1,1,0,0,1,3,1.0,42.0,4.0,1,0,0,0,0,0
781385021302,1,0,0,1155000.0,0,1,1,5,1,0,0,1,10,3.0,25.0,3.0,0,11,0,0,0,0
240085021305,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
284735021306,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
809305021307,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
199655021308,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
353695021309,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
813385021312,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
592495021315,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
791075021316,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
865595021317,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
290225021318,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
745755021319,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
848095021320,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
979015021321,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
103315021322,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
214635021323,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
828025021324,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
992965113087,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
493975113088,1,0,1,660000.0,4,4,1,1,1,0,0,0,8,2.0,47.0,1.0,1,0,0,0,0,0
566075021328,0,0,1,220000.0,2,1,1,1,1,0,0,0,2,2.0,49.0,11.0,1,0,0,0,0,0
225005021329,0,0,1,220000.0,2,1,1,1,1,0,0,0,2,2.0,49.0,11.0,1,0,0,0,0,0
766145021330,0,0,1,220000.0,2,1,1,1,1,0,0,0,2,2.0,49.0,11.0,1,0,0,0,0,0
830875021331,0,0,1,220000.0,2,1,1,1,1,0,0,0,2,2.0,49.0,11.0,1,0,0,0,0,0
953475021332,0,0,1,220000.0,2,1,1,1,1,0,0,0,2,2.0,49.0,11.0,1,0,0,0,0,0
844405021334,0,0,1,220000.0,2,1,1,1,1,0,0,0,2,2.0,49.0,11.0,1,0,0,0,0,0
561505021335,0,0,1,220000.0,2,1,1,1,1,0,0,0,2,2.0,49.0,11.0,1,0,0,0,0,0
731535021336,0,0,1,220000.0,2,1,1,1,1,0,0,0,2,2.0,49.0,11.0,1,0,0,0,0,0
849265021337,0,0,1,220000.0,2,1,1,1,1,0,0,0,2,2.0,49.0,11.0,1,0,0,0,0,0
288845021338,0,0,1,220000.0,2,1,1,1,1,0,0,0,2,2.0,49.0,11.0,1,0,0,0,0,0
106385021339,1,1,1,660000.0,4,1,1,1,1,0,0,0,10,5.0,42.0,2.0,0,0,0,9,0,0
211705021340,1,1,1,660000.0,4,1,1,1,1,0,0,0,10,5.0,42.0,2.0,0,0,0,6,0,0
433175021341,1,1,1,660000.0,4,1,1,1,1,0,0,0,10,5.0,42.0,2.0,0,0,0,9,0,0
380745021342,1,1,1,660000.0,4,1,1,1,1,0,0,0,10,5.0,42.0,2.0,0,0,0,4,0,0
649065021343,1,1,1,660000.0,4,1,1,1,1,0,0,0,10,5.0,42.0,2.0,0,0,0,16,0,0
665235021344,1,0,1,275000.0,4,4,0,1,1,0,0,0,8,2.0,41.0,5.0,1,0,0,0,0,0
283175021346,0,1,1,770000.0,4,4,0,1,1,0,0,0,14,2.0,39.0,6.0,1,0,0,0,0,0
677725021347,0,0,0,165000.0,4,4,1,2,1,1,1,0,8,2.0,32.0,3.0,1,0,0,0,0,0
405925021348,0,0,0,165000.0,4,4,1,2,1,1,1,0,8,2.0,32.0,3.0,1,0,0,0,0,0
924455021349,0,0,0,165000.0,4,4,1,2,1,1,1,0,8,2.0,32.0,3.0,1,0,0,0,0,0
917365021350,1,1,0,550000.0,4,4,1,1,1,0,0,0,8,2.0,55.0,19.0,1,0,0,0,0,0
464195021353,1,1,0,550000.0,4,4,1,1,1,0,0,0,8,2.0,55.0,19.0,1,0,0,0,0,0
718435021359,1,1,0,550000.0,4,4,1,1,1,0,0,0,8,2.0,55.0,19.0,1,0,0,0,0,0
370595021360,1,1,0,550000.0,4,4,1,1,1,0,0,0,8,2.0,55.0,19.0,1,0,0,0,0,0
459565021361,1,1,0,550000.0,4,4,1,1,1,0,0,0,8,2.0,55.0,19.0,1,0,0,0,0,0
204505021362,1,1,0,550000.0,4,4,1,1,1,0,0,0,8,2.0,55.0,19.0,1,0,0,0,0,0
162815113104,1,1,0,550000.0,4,4,1,1,1,0,0,0,8,2.0,55.0,19.0,1,0,0,0,0,0
349535113105,1,1,0,550000.0,4,4,1,1,1,0,0,0,8,2.0,55.0,19.0,1,0,0,0,0,0
479915113106,1,1,0,550000.0,4,4,1,1,1,0,0,0,8,2.0,55.0,19.0,1,0,0,0,0,0
423195021354,0,0,1,165000.0,2,2,1,5,1,0,0,0,3,4.0,37.0,1.0,0,0,15,0,0,0
907165021355,0,0,1,165000.0,2,2,1,5,1,0,0,0,3,4.0,37.0,1.0,0,0,8,0,0,0
673865021358,0,0,1,165000.0,2,2,1,5,1,0,0,0,3,4.0,37.0,1.0,0,0,7,0,0,0
958445021365,1,0,1,660000.0,0,4,1,1,1,0,0,0,4,2.0,51.0,21.0,1,0,0,0,0,0
274325021366,1,0,1,660000.0,0,4,1,1,1,0,0,0,4,2.0,51.0,21.0,1,0,0,0,0,0
958905021367,1,0,1,660000.0,0,4,1,1,1,0,0,0,4,2.0,51.0,21.0,1,0,0,0,0,0
218515021368,1,0,1,660000.0,0,4,1,1,1,0,0,0,4,2.0,51.0,21.0,1,0,0,0,0,0
397085021370,0,0,1,605000.0,4,1,1,1,1,0,0,1,10,2.0,61.0,2.0,1,0,0,0,0,0
268415021371,0,0,1,605000.0,4,1,1,1,1,0,0,1,10,2.0,61.0,2.0,1,0,0,0,0,0
211875021372,0,0,1,605000.0,4,1,1,1,1,0,0,1,10,2.0,61.0,2.0,1,0,0,0,0,0
660795021373,0,0,1,605000.0,4,1,1,1,1,0,0,1,10,2.0,61.0,2.0,1,0,0,0,0,0
479215021375,0,0,1,605000.0,4,1,1,1,1,0,0,1,10,2.0,61.0,2.0,1,0,0,0,0,0
619625021377,0,0,1,605000.0,4,1,1,1,1,0,0,1,10,2.0,61.0,2.0,1,0,0,0,0,0
519765021378,0,0,1,605000.0,4,1,1,1,1,0,0,1,10,2.0,61.0,2.0,1,0,0,0,0,0
789255021379,0,0,1,605000.0,4,1,1,1,1,0,0,1,10,2.0,61.0,2.0,1,0,0,0,0,0
843585021380,0,0,1,605000.0,4,1,1,1,1,0,0,1,10,2.0,61.0,2.0,1,0,0,0,0,0
234295021381,0,0,1,605000.0,4,1,1,1,1,0,0,1,10,2.0,61.0,2.0,1,0,0,0,0,0
377965021382,0,0,1,297000.0,4,1,1,1,1,0,0,0,3,3.0,31.0,3.0,0,15,0,0,0,0
177175021383,0,0,1,297000.0,4,1,1,1,1,0,0,0,3,3.0,31.0,3.0,0,8,0,0,0,0
347225021384,0,0,1,297000.0,4,1,1,1,1,0,0,0,3,3.0,31.0,3.0,0,10,0,0,0,0
531015021385,0,0,1,297000.0,4,1,1,1,1,0,0,0,3,3.0,31.0,3.0,0,13,0,0,0,0
283005021386,0,0,1,297000.0,4,1,1,1,1,0,0,0,3,3.0,31.0,3.0,0,17,0,0,0,0
910015021387,0,0,1,297000.0,4,1,1,1,1,0,0,0,3,3.0,31.0,3.0,0,12,0,0,0,0
